    0.89322E+01    0.36334E+01
    0.91126E+01    0.34861E+01
    0.92967E+01    0.33442E+01
    0.94845E+01    0.32076E+01
    0.96761E+01    0.30762E+01
    0.98716E+01    0.29498E+01
    0.10071E+02    0.28281E+01
    0.10274E+02    0.27111E+01
    0.10482E+02    0.25987E+01
    0.10694E+02    0.24905E+01
    0.10910E+02    0.23866E+01
    0.11130E+02    0.22867E+01
    0.11355E+02    0.21908E+01
    0.11584E+02    0.20986E+01
    0.11818E+02    0.20100E+01
    0.12057E+02    0.19250E+01
    0.12301E+02    0.18434E+01
    0.12549E+02    0.17650E+01
    0.12803E+02    0.16897E+01
    0.13061E+02    0.16175E+01
    0.13325E+02    0.15482E+01
    0.13594E+02    0.14817E+01
    0.13869E+02    0.14178E+01
    0.14149E+02    0.13566E+01
    0.14435E+02    0.12978E+01
    0.14727E+02    0.12415E+01
    0.15024E+02    0.11876E+01
    0.15328E+02    0.11359E+01
    0.15637E+02    0.10864E+01
    0.15953E+02    0.10389E+01
    0.16275E+02    0.99356E+00
    0.16604E+02    0.95012E+00
    0.16940E+02    0.90857E+00
    0.17282E+02    0.86882E+00
